"user_id","skill_id","correct"
91247,4,"0"
91248,4,"0"
91248,4,"1"
91250,4,"1"
91251,4,"0"
91251,4,"1"
91251,4,"0"
91253,4,"1"
91253,4,"1"
91254,4,"0"
91254,4,"1"
91258,4,"1"
91258,4,"1"
91260,4,"1"
96210,4,"1"
96210,4,"1"
96210,4,"0"
96210,4,"1"
96210,4,"1"
96210,4,"1"
96210,4,"1"
96210,4,"1"
96211,4,"1"
96211,4,"1"
96211,4,"1"
96211,4,"1"
96211,4,"0"
96212,4,"1"
96212,4,"1"
96212,4,"0"
96212,4,"1"
96212,4,"1"
96212,4,"0"
96212,4,"1"
96213,4,"1"
96213,4,"1"
96213,4,"1"
96214,4,"1"
96214,4,"0"
96214,4,"1"
96214,4,"1"
96214,4,"1"
96214,4,"1"
96214,4,"1"
96215,4,"1"
96215,4,"1"
96215,4,"1"
96216,4,"0"
96216,4,"1"
96216,4,"1"
96216,4,"0"
96216,4,"1"
96216,4,"1"
96216,4,"1"
96217,4,"1"
96217,4,"1"
96217,4,"0"
96217,4,"1"
96217,4,"1"
96218,4,"1"
96218,4,"0"
96218,4,"1"
96218,4,"0"
96218,4,"1"
96218,4,"1"
96218,4,"1"
96219,4,"1"
96219,4,"1"
96219,4,"1"
96220,4,"1"
96220,4,"1"
96220,4,"0"
96220,4,"0"
96220,4,"1"
96220,4,"1"
96221,4,"1"
96221,4,"1"
96221,4,"1"
96221,4,"1"
96222,4,"0"
96222,4,"1"
96222,4,"0"
96222,4,"1"
96223,4,"0"
96223,4,"0"
96223,4,"1"
96223,4,"1"
96223,4,"0"
96223,4,"1"
96223,4,"1"
96223,4,"1"
96223,4,"1"
96224,4,"1"
96224,4,"1"
96224,4,"1"
96224,4,"0"
96224,4,"1"
96224,4,"1"
96224,4,"1"
96224,4,"0"
96224,4,"1"
96225,4,"1"
96225,4,"1"
96225,4,"1"
96225,4,"0"
96225,4,"0"
96225,4,"1"
96225,4,"1"
96226,4,"1"
96226,4,"1"
96226,4,"1"
96226,4,"1"
96226,4,"0"
96226,4,"0"
96226,4,"1"
96226,4,"1"
96226,4,"0"
96226,4,"1"
96226,4,"1"
96227,4,"0"
96227,4,"1"
96227,4,"1"
96227,4,"0"
96227,4,"1"
96227,4,"1"
96227,4,"1"
96228,4,"1"
96228,4,"1"
96228,4,"1"
96228,4,"1"
96228,4,"1"
96229,4,"0"
96229,4,"1"
96229,4,"1"
96229,4,"1"
96229,4,"1"
96229,4,"1"
96229,4,"1"
96230,4,"1"
96230,4,"1"
96230,4,"1"
96230,4,"1"
96231,4,"1"
96231,4,"1"
96231,4,"1"
96231,4,"1"
96231,4,"0"
96231,4,"1"
96231,4,"0"
96231,4,"1"
96231,4,"1"
96232,4,"1"
96232,4,"0"
96232,4,"1"
96232,4,"1"
96232,4,"1"
96232,4,"1"
96235,4,"0"
96235,4,"0"
96235,4,"1"
96235,4,"0"
96235,4,"1"
96235,4,"1"
96235,4,"0"
96235,4,"0"
96235,4,"1"
96235,4,"1"
96235,4,"1"
96235,4,"1"
96235,4,"1"
96235,4,"1"
96236,4,"1"
96236,4,"1"
96236,4,"1"
96236,4,"0"
96236,4,"1"
96236,4,"1"
96236,4,"1"
96237,4,"0"
96237,4,"0"
96237,4,"1"
96237,4,"1"
96237,4,"1"
96237,4,"1"
96239,4,"1"
96239,4,"0"
96239,4,"1"
96239,4,"0"
96239,4,"1"
96239,4,"1"
96239,4,"1"
96239,4,"1"
96239,4,"1"
96241,4,"1"
96241,4,"1"
96241,4,"0"
96241,4,"1"
96241,4,"0"
96241,4,"1"
96241,4,"1"
96242,4,"1"
96242,4,"1"
96242,4,"0"
96242,4,"1"
96242,4,"1"
96243,4,"1"
96243,4,"0"
96243,4,"1"
96243,4,"0"
96243,4,"1"
96243,4,"0"
96243,4,"1"
96243,4,"1"
96244,4,"0"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96244,4,"1"
96245,4,"1"
96245,4,"0"
96245,4,"0"
96245,4,"1"
96245,4,"1"
96245,4,"1"
96245,4,"0"
96245,4,"0"
96245,4,"1"
96246,4,"1"
96246,4,"1"
96246,4,"1"
96246,4,"1"
96246,4,"1"
96246,4,"1"
96247,4,"1"
96247,4,"1"
96247,4,"1"
96248,4,"1"
96248,4,"1"
96248,4,"1"
96249,4,"1"
96250,4,"1"
96250,4,"0"
96250,4,"1"
96250,4,"1"
96250,4,"1"
96251,4,"1"
96251,4,"1"
96252,4,"1"
96252,4,"0"
96252,4,"1"
96252,4,"1"
96252,4,"1"
96253,4,"1"
96253,4,"1"
96253,4,"1"
96253,4,"0"
96253,4,"1"
96254,4,"0"
96254,4,"1"
96254,4,"0"
96254,4,"1"
96254,4,"0"
96254,4,"1"
96254,4,"1"
96254,4,"1"
96254,4,"1"
96254,4,"1"
96255,4,"1"
96255,4,"1"
96255,4,"1"
96255,4,"1"
96256,4,"1"
96256,4,"1"
96257,4,"1"
96257,4,"1"
96257,4,"1"
96258,4,"0"
96258,4,"0"
96258,4,"0"
96258,4,"0"
96258,4,"1"
96258,4,"0"
96259,4,"1"
96259,4,"1"
96259,4,"1"
96260,4,"1"
96260,4,"1"
96260,4,"1"
96260,4,"1"
96260,4,"1"
96262,4,"0"
96262,4,"0"
96262,4,"1"
96262,4,"1"
96262,4,"1"
96262,4,"1"
96262,4,"1"
96262,4,"1"
96262,4,"0"
96262,4,"1"
96262,4,"1"
96262,4,"0"
96262,4,"1"
96263,4,"1"
96263,4,"0"
96263,4,"0"
96263,4,"0"
96263,4,"0"
96263,4,"1"
96263,4,"0"
96263,4,"0"
96263,4,"1"
96263,4,"1"
96263,4,"1"
96263,4,"1"
96264,4,"1"
96264,4,"0"
96264,4,"1"
96264,4,"1"
96264,4,"1"
96264,4,"1"
96265,4,"0"
96265,4,"1"
96265,4,"1"
96265,4,"0"
96265,4,"1"
96265,4,"0"
96265,4,"1"
96266,4,"0"
96266,4,"1"
96266,4,"1"
96266,4,"1"
96266,4,"1"
96267,4,"1"
96267,4,"1"
96267,4,"1"
96268,4,"1"
96268,4,"0"
96268,4,"1"
96268,4,"0"
96269,4,"1"
96269,4,"0"
96269,4,"1"
96269,4,"1"
96269,4,"1"
96269,4,"1"
96270,4,"1"
96270,4,"1"
96271,4,"1"
96271,4,"1"
96271,4,"0"
96271,4,"0"
96271,4,"1"
96271,4,"1"
96272,4,"0"
96273,4,"0"
96273,4,"0"
96273,4,"1"
96273,4,"1"
96273,4,"0"
96273,4,"1"
96273,4,"1"
96273,4,"0"
96273,4,"0"
96273,4,"1"
96273,4,"1"
96273,4,"1"
96273,4,"1"
96274,4,"1"
96274,4,"0"
96274,4,"0"
96274,4,"1"
96274,4,"0"
96274,4,"1"
96274,4,"1"
96274,4,"1"
96274,4,"0"
96274,4,"1"
96275,4,"0"
96275,4,"1"
96275,4,"0"
96275,4,"1"
96275,4,"1"
96275,4,"1"
96275,4,"1"
96275,4,"1"
96276,4,"1"
96276,4,"1"
96276,4,"1"
96276,4,"0"
96276,4,"1"
96277,4,"1"
96277,4,"0"
96277,4,"1"
96278,4,"1"
96278,4,"1"
96278,4,"1"
96278,4,"1"
96278,4,"1"
96279,4,"1"
96279,4,"1"
96279,4,"0"
96279,4,"1"
96280,4,"1"
96280,4,"1"
96280,4,"1"
96280,4,"1"
96281,4,"1"
96281,4,"0"
96281,4,"1"
96281,4,"1"
96281,4,"1"
96281,4,"1"
96281,4,"1"
96282,4,"1"
96282,4,"1"
96282,4,"1"
96282,4,"1"
96282,4,"1"
96283,4,"0"
96283,4,"1"
96283,4,"0"
96283,4,"0"
96283,4,"1"
96283,4,"1"
96283,4,"1"
96283,4,"0"
96283,4,"0"
96283,4,"0"
96284,4,"1"
96284,4,"0"
96284,4,"1"
96284,4,"1"
96284,4,"0"
96284,4,"1"
96284,4,"0"
96284,4,"1"
96285,4,"1"
96285,4,"1"
96286,4,"1"
96286,4,"1"
96286,4,"1"
96286,4,"1"
96287,4,"1"
96287,4,"1"
96287,4,"1"
96288,4,"1"
96288,4,"1"
96288,4,"1"
96288,4,"1"
96288,4,"1"
96289,4,"1"
96289,4,"0"
96289,4,"1"
96289,4,"0"
96289,4,"1"
96289,4,"1"
96289,4,"0"
96289,4,"1"
96290,4,"1"
96290,4,"1"
96290,4,"1"
96290,4,"1"
96290,4,"1"
96291,4,"1"
96291,4,"1"
96291,4,"1"
96291,4,"1"
96292,4,"0"
96292,4,"0"
96292,4,"1"
96292,4,"0"
96292,4,"1"
96292,4,"1"
96292,4,"1"
96292,4,"1"
96293,4,"1"
96293,4,"0"
96293,4,"1"
96293,4,"1"
96293,4,"0"
96293,4,"1"
96293,4,"1"
96294,4,"1"
96294,4,"0"
96295,4,"1"
96295,4,"1"
96295,4,"1"
96295,4,"0"
96295,4,"1"
96296,4,"1"
96296,4,"0"
96296,4,"1"
96296,4,"1"
96296,4,"1"
96296,4,"1"
96296,4,"1"
96296,4,"1"
96297,4,"1"
96297,4,"1"
96297,4,"1"
96298,4,"0"
96298,4,"0"
96298,4,"1"
64525,5,"1"
64525,5,"1"
70363,5,"0"
70363,5,"0"
70363,5,"0"
70363,5,"0"
70363,5,"0"
70363,5,"1"
70363,5,"1"
70363,5,"0"
70363,5,"1"
70363,5,"1"
70363,5,"1"
70363,5,"0"
70363,5,"1"
70688,5,"1"
70688,5,"0"
70688,5,"1"
70688,5,"0"
70688,5,"0"
70688,5,"0"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"0"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"1"
70707,5,"0"
70708,5,"1"
70708,5,"1"
70708,5,"1"
70727,5,"1"
70727,5,"0"
70727,5,"0"
70727,5,"0"
70727,5,"0"
70727,5,"1"
70727,5,"1"
70727,5,"1"
70729,5,"0"
70729,5,"0"
70729,5,"1"
70729,5,"1"
70729,5,"1"
70730,5,"0"
70730,5,"0"
70730,5,"1"
70730,5,"1"
70730,5,"0"
70730,5,"0"
70730,5,"0"
70730,5,"1"
70730,5,"0"
70730,5,"1"
70730,5,"1"
70730,5,"1"
70730,5,"0"
70732,5,"1"
70732,5,"0"
70732,5,"0"
70736,5,"0"
70740,5,"0"
70740,5,"1"
70740,5,"1"
70740,5,"1"
70740,5,"1"
70740,5,"0"
70740,5,"1"
70740,5,"0"
70740,5,"1"
70746,5,"1"
70746,5,"0"
70746,5,"1"
70746,5,"0"
70746,5,"1"
70746,5,"1"
70746,5,"0"
70746,5,"1"
70746,5,"0"
70746,5,"1"
70746,5,"0"
70746,5,"1"
70746,5,"1"
70746,5,"0"
70746,5,"0"
70874,5,"1"
70874,5,"1"
71740,5,"1"
71740,5,"1"
71740,5,"1"
71740,5,"1"
71740,5,"1"
71740,5,"0"
71740,5,"1"
71740,5,"0"
71740,5,"0"
71740,5,"1"
71740,5,"0"
71740,5,"1"
71740,5,"1"
71740,5,"1"
71810,5,"0"
71881,5,"1"
71881,5,"0"
71881,5,"1"
71881,5,"1"
71881,5,"1"
71881,5,"1"
71881,5,"0"
71881,5,"1"
71881,5,"1"
71881,5,"1"
71881,5,"0"
71881,5,"1"
71881,5,"1"
71881,5,"1"
71881,5,"1"
71881,5,"0"
71881,5,"1"
71881,5,"0"
71881,5,"0"
73685,5,"0"
73685,5,"0"
73685,5,"1"
73685,5,"1"
73685,5,"1"
73685,5,"0"
73685,5,"1"
73685,5,"1"
73685,5,"0"
73685,5,"0"
73685,5,"1"
73685,5,"1"
73685,5,"1"
74678,5,"0"
74678,5,"0"
74678,5,"0"
74678,5,"1"
74678,5,"0"
74678,5,"0"
74678,5,"0"
74678,5,"1"
74678,5,"0"
74678,5,"0"
74678,5,"0"
74678,5,"0"
74678,5,"1"
74678,5,"1"
74678,5,"1"
74678,5,"1"
74678,5,"1"
74678,5,"1"
74964,5,"0"
74964,5,"1"
74964,5,"1"
74964,5,"1"
74964,5,"1"
75169,5,"1"
75169,5,"1"
75169,5,"1"
75169,5,"1"
75169,5,"1"
75169,5,"0"
75169,5,"1"
75169,5,"1"
75169,5,"0"
75169,5,"1"
75169,5,"1"
75169,5,"1"
75169,5,"1"
78154,5,"1"
78154,5,"1"
78154,5,"1"
78154,5,"1"
78154,5,"1"
78154,5,"1"
78154,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"1"
78157,5,"0"
78157,5,"0"
78157,5,"0"
78157,5,"0"
78157,5,"0"
78157,5,"1"
78158,5,"1"
78158,5,"1"
78158,5,"1"
78158,5,"1"
78158,5,"1"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"0"
78158,5,"0"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"1"
78158,5,"1"
78158,5,"0"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"1"
78158,5,"0"
78158,5,"0"
78158,5,"1"
78158,5,"1"
78158,5,"1"
78163,5,"0"
78163,5,"1"
78163,5,"1"
78163,5,"1"
78163,5,"1"
78163,5,"1"
78163,5,"1"
78163,5,"1"
78163,5,"0"
78164,5,"0"
78167,5,"0"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"1"
78167,5,"0"
78167,5,"0"
78168,5,"1"
78168,5,"1"
78168,5,"1"
78168,5,"1"
78169,5,"1"
78169,5,"1"
78169,5,"1"
78169,5,"1"
78169,5,"1"
78169,5,"1"
78169,5,"0"
78169,5,"0"
78169,5,"1"
78169,5,"1"
78169,5,"0"
78171,5,"1"
78171,5,"1"
78171,5,"1"
78173,5,"0"
78174,5,"1"
78174,5,"1"
78174,5,"0"
78175,5,"1"
78175,5,"0"
78175,5,"1"
78175,5,"1"
78175,5,"1"
78175,5,"1"
78175,5,"1"
78175,5,"1"
78178,5,"0"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"0"
78178,5,"1"
78178,5,"0"
78178,5,"0"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"0"
78178,5,"0"
78178,5,"0"
78178,5,"0"
78178,5,"0"
78178,5,"0"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78178,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78267,5,"1"
78269,5,"0"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78269,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78270,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78272,5,"1"
78276,5,"0"
78276,5,"1"
78276,5,"0"
78276,5,"0"
78276,5,"0"
78276,5,"0"
78276,5,"0"
78276,5,"1"
78276,5,"0"
78276,5,"0"
78276,5,"1"
78276,5,"0"
78276,5,"0"
78276,5,"0"
78276,5,"0"
78276,5,"1"
78276,5,"1"
78276,5,"1"
78277,5,"1"
78277,5,"1"
78277,5,"1"
78277,5,"1"
78277,5,"0"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78278,5,"1"
78280,5,"1"
78280,5,"1"
78280,5,"1"
78280,5,"1"
78280,5,"1"
78280,5,"0"
78280,5,"0"
78280,5,"1"
78280,5,"1"
78280,5,"1"
78282,5,"0"
78282,5,"0"
78282,5,"1"
78282,5,"0"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78282,5,"0"
78282,5,"0"
78282,5,"1"
78282,5,"1"
78282,5,"1"
78283,5,"1"
78283,5,"1"
78283,5,"1"
78283,5,"1"
78283,5,"1"
78283,5,"1"
78285,5,"1"
78285,5,"0"
78285,5,"1"
78285,5,"1"
78285,5,"1"
78285,5,"0"
78285,5,"1"
78285,5,"1"
78285,5,"0"
78285,5,"1"
78285,5,"1"
78285,5,"1"
78286,5,"0"
78286,5,"0"
78286,5,"1"
78286,5,"0"
78286,5,"1"
78286,5,"0"
78286,5,"1"
78286,5,"1"
78286,5,"1"
78286,5,"1"
78286,5,"1"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"1"
78286,5,"0"
78286,5,"0"
78286,5,"1"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"1"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"0"
78286,5,"1"
78385,5,"1"
78385,5,"1"
78385,5,"0"
78385,5,"0"
78385,5,"0"
78385,5,"1"
78385,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78572,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"1"
78595,5,"0"
78595,5,"0"
78595,5,"1"
78673,5,"0"
78673,5,"0"
78673,5,"1"
78673,5,"0"
78673,5,"0"
78673,5,"0"
78673,5,"0"
78673,5,"0"
78673,5,"0"
78673,5,"1"
78673,5,"1"
78903,5,"1"
78903,5,"1"
78903,5,"1"
78903,5,"1"
78903,5,"1"
78904,5,"1"
78904,5,"1"
78904,5,"1"
78905,5,"0"
78905,5,"0"
78905,5,"1"
78905,5,"0"
78905,5,"1"
78905,5,"1"
78905,5,"1"
78905,5,"1"
78905,5,"1"
78906,5,"1"
78906,5,"1"
78906,5,"1"
78906,5,"1"
78906,5,"0"
78906,5,"0"
78906,5,"1"
78907,5,"1"
78907,5,"1"
78907,5,"1"
78908,5,"0"
78908,5,"1"
78908,5,"1"
78909,5,"0"
78909,5,"1"
78909,5,"0"
78909,5,"1"
78909,5,"1"
78910,5,"1"
78911,5,"1"
78911,5,"1"
78912,5,"0"
78912,5,"1"
78912,5,"1"
78912,5,"1"
78913,5,"1"
78913,5,"0"
78913,5,"1"
78913,5,"1"
78914,5,"1"
78914,5,"1"
78915,5,"1"
78915,5,"0"
78915,5,"1"
78915,5,"1"
78916,5,"0"
78916,5,"1"
78916,5,"1"
78916,5,"1"
78916,5,"0"
78916,5,"1"
78916,5,"1"
78917,5,"0"
78917,5,"1"
78917,5,"1"
78917,5,"1"
78917,5,"1"
78918,5,"0"
78918,5,"1"
78918,5,"0"
78918,5,"1"
78918,5,"1"
78918,5,"0"
78918,5,"1"
78918,5,"1"
78919,5,"0"
78919,5,"0"
78919,5,"0"
78919,5,"0"
78919,5,"1"
78919,5,"0"
78919,5,"0"
78919,5,"0"
78919,5,"0"
78919,5,"1"
78919,5,"1"
78919,5,"0"
78919,5,"1"
78919,5,"1"
78919,5,"1"
78919,5,"1"
78919,5,"1"
78920,5,"1"
78921,5,"1"
78921,5,"1"
78921,5,"1"
78922,5,"0"
78922,5,"0"
78922,5,"0"
78922,5,"0"
78922,5,"1"
78922,5,"0"
78922,5,"0"
78922,5,"1"
78922,5,"1"
78922,5,"0"
78922,5,"1"
78922,5,"0"
78922,5,"0"
78922,5,"1"
78922,5,"1"
78922,5,"1"
78922,5,"0"
78922,5,"0"
78922,5,"0"
78922,5,"1"
78922,5,"0"
78922,5,"1"
78922,5,"1"
78923,5,"1"
78923,5,"0"
78923,5,"1"
78923,5,"1"
78923,5,"1"
78923,5,"0"
78923,5,"0"
78923,5,"0"
78923,5,"1"
78923,5,"1"
78923,5,"1"
78923,5,"1"
78926,5,"1"
78926,5,"0"
78926,5,"0"
78926,5,"1"
79054,5,"1"
79054,5,"0"
79054,5,"1"
79054,5,"1"
79054,5,"0"
79054,5,"1"
79054,5,"1"
79054,5,"0"
79054,5,"1"
79054,5,"0"
79054,5,"1"
79054,5,"1"
79054,5,"0"
79054,5,"1"
79054,5,"1"
79054,5,"1"
79055,5,"0"
79055,5,"0"
79055,5,"1"
79055,5,"0"
79055,5,"1"
79055,5,"1"
79055,5,"1"
79055,5,"0"
79055,5,"1"
79055,5,"1"
79055,5,"1"
79056,5,"1"
79056,5,"1"
79057,5,"1"
79057,5,"1"
79058,5,"0"
79058,5,"1"
79058,5,"0"
79058,5,"1"
79058,5,"1"
79058,5,"0"
79058,5,"1"
79058,5,"1"
79058,5,"1"
79058,5,"1"
79058,5,"1"
79059,5,"0"
79059,5,"0"
79059,5,"1"
79059,5,"0"
79059,5,"1"
79059,5,"0"
79059,5,"1"
79059,5,"1"
79059,5,"1"
79059,5,"0"
79059,5,"1"
79059,5,"1"
79059,5,"0"
79059,5,"0"
79059,5,"0"
79059,5,"1"
79059,5,"1"
79059,5,"1"
79060,5,"0"
79060,5,"1"
79060,5,"1"
79060,5,"1"
79060,5,"1"
79061,5,"1"
79061,5,"1"
79061,5,"1"
79062,5,"0"
79062,5,"0"
79062,5,"1"
79062,5,"0"
79062,5,"1"
79062,5,"1"
79062,5,"0"
79062,5,"1"
79062,5,"1"
79063,5,"1"
79063,5,"0"
79063,5,"0"
79063,5,"1"
79063,5,"1"
79063,5,"1"
79063,5,"1"
79064,5,"0"
79064,5,"1"
79064,5,"1"
79064,5,"1"
79066,5,"1"
79066,5,"1"
79066,5,"1"
79066,5,"0"
79066,5,"0"
79066,5,"0"
79066,5,"0"
79066,5,"0"
79066,5,"0"
79066,5,"0"
79066,5,"1"
79066,5,"1"
79066,5,"1"
79067,5,"1"
79067,5,"0"
79067,5,"0"
79068,5,"1"
79068,5,"1"
79069,5,"0"
79069,5,"0"
79069,5,"0"
79069,5,"1"
79069,5,"1"
79069,5,"1"
79070,5,"0"
79070,5,"1"
79070,5,"1"
79070,5,"0"
79070,5,"1"
79070,5,"0"
79070,5,"0"
79070,5,"1"
79070,5,"0"
79070,5,"0"
79070,5,"0"
79070,5,"1"
79070,5,"0"
79070,5,"1"
79070,5,"1"
79070,5,"1"
79070,5,"1"
79071,5,"1"
79071,5,"1"
79071,5,"1"
79071,5,"0"
79071,5,"1"
79071,5,"1"
79071,5,"0"
79071,5,"1"
79071,5,"1"
79071,5,"1"
79073,5,"0"
79073,5,"0"
79073,5,"0"
79073,5,"1"
79073,5,"0"
79073,5,"0"
79073,5,"0"
79073,5,"1"
79073,5,"0"
79073,5,"1"
79073,5,"1"
79073,5,"1"
79073,5,"1"
79074,5,"0"
79074,5,"1"
79074,5,"0"
79074,5,"1"
79074,5,"1"
79074,5,"1"
79075,5,"1"
79111,5,"0"
79111,5,"0"
79111,5,"0"
79111,5,"0"
79111,5,"0"
79111,5,"1"
79217,5,"1"
79217,5,"1"
79319,5,"1"
79319,5,"1"
80807,5,"0"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
80807,5,"1"
83111,5,"0"
83111,5,"0"
83112,5,"0"
83128,5,"0"
83128,5,"1"
83128,5,"1"
83128,5,"1"
83129,5,"1"
83132,5,"0"
83132,5,"0"
83132,5,"0"
83190,5,"0"
83190,5,"1"
83190,5,"1"
83190,5,"0"
83190,5,"1"
83190,5,"0"
83190,5,"1"
83190,5,"0"
83705,5,"1"
83705,5,"0"
83705,5,"1"
83705,5,"1"
83705,5,"1"
83705,5,"1"
83705,5,"1"
83705,5,"1"
83705,5,"0"
83705,5,"0"
83705,5,"0"
83705,5,"0"
83705,5,"1"
83705,5,"1"
83925,5,"0"
83925,5,"0"
83925,5,"0"
83925,5,"0"
83925,5,"0"
83925,5,"0"
83925,5,"0"
83925,5,"0"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"0"
86384,5,"0"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"0"
86384,5,"1"
86384,5,"1"
86384,5,"1"
86384,5,"0"
86384,5,"0"
86552,5,"0"
86552,5,"0"
86552,5,"0"
86552,5,"1"
86552,5,"1"
86552,5,"0"
86552,5,"0"
86553,5,"0"
86553,5,"1"
86553,5,"0"
86553,5,"1"
86554,5,"0"
86554,5,"1"
86554,5,"1"
86554,5,"0"
86554,5,"1"
86554,5,"0"
86554,5,"0"
86554,5,"0"
86554,5,"0"
86554,5,"1"
86554,5,"1"
86554,5,"0"
86554,5,"0"
86554,5,"0"
86554,5,"0"
86555,5,"1"
86555,5,"1"
86558,5,"0"
86558,5,"0"
86558,5,"1"
86559,5,"0"
86559,5,"0"
86559,5,"1"
86559,5,"1"
86559,5,"1"
86559,5,"0"
86559,5,"1"
86559,5,"0"
86559,5,"1"
86559,5,"1"
87430,5,"0"
87430,5,"0"
87430,5,"1"
87430,5,"0"
87430,5,"0"
87430,5,"0"
87430,5,"1"
87430,5,"0"
87430,5,"1"
87430,5,"0"
87430,5,"0"
87430,5,"1"
87599,5,"0"
87599,5,"1"
87599,5,"0"
89049,5,"0"
89104,5,"0"
89104,5,"0"
89104,5,"0"
89116,5,"0"
89116,5,"0"
89116,5,"1"
89116,5,"1"
89116,5,"0"
89116,5,"1"
89116,5,"1"
89156,5,"0"
89156,5,"0"
89156,5,"1"
89156,5,"0"
89156,5,"0"
89156,5,"0"
89156,5,"0"
89156,5,"0"
89156,5,"1"
89252,5,"1"
89252,5,"0"
89252,5,"0"
89252,5,"0"
89252,5,"1"
89252,5,"0"
90208,5,"0"
90208,5,"0"
90208,5,"1"
90208,5,"1"
90208,5,"0"
90208,5,"1"
90208,5,"0"
90208,5,"1"
96211,5,"1"
96211,5,"1"
96211,5,"1"
96212,5,"1"
96212,5,"0"
96213,5,"1"
96213,5,"1"
96213,5,"1"
96213,5,"1"
96213,5,"1"
96213,5,"0"
96213,5,"0"
96213,5,"1"
96213,5,"1"
96214,5,"1"
96214,5,"1"
96214,5,"1"
96214,5,"0"
96214,5,"1"
96214,5,"1"
96214,5,"0"
96214,5,"1"
96214,5,"1"
96216,5,"1"
96216,5,"0"
96216,5,"0"
96216,5,"1"
96216,5,"0"
96216,5,"0"
96216,5,"1"
96217,5,"1"
96217,5,"1"
96217,5,"0"
96217,5,"1"
96217,5,"0"
96217,5,"1"
96218,5,"1"
96218,5,"1"
96218,5,"1"
96219,5,"0"
96219,5,"1"
96219,5,"1"
96220,5,"1"
96220,5,"1"
96220,5,"1"
96220,5,"0"
96220,5,"1"
96221,5,"1"
96221,5,"1"
96221,5,"0"
96221,5,"1"
96221,5,"1"
96221,5,"1"
96222,5,"1"
96222,5,"1"
96222,5,"1"
96223,5,"1"
96223,5,"0"
96223,5,"1"
96223,5,"0"
96223,5,"1"
96224,5,"1"
96224,5,"1"
96224,5,"1"
96224,5,"0"
96224,5,"0"
96224,5,"1"
96224,5,"1"
96225,5,"1"
96225,5,"1"
96225,5,"0"
96225,5,"1"
96226,5,"1"
96226,5,"1"
